country,sub_region_1,sub_region_2,date,retail,grocery and pharmacy,parks,transit stations,workplaces,residential
Portugal,Faro District,Total,2020-02-22,19.0,12.0,55.0,38.0,8.0,-2.0
Portugal,Faro District,Total,2020-02-23,32.0,17.0,80.0,31.0,7.0,-3.0
Portugal,Faro District,Total,2020-02-24,31.0,13.0,84.0,22.0,-22.0,3.0
Portugal,Faro District,Total,2020-02-25,16.0,3.0,83.0,15.0,-49.0,9.0
Portugal,Faro District,Total,2020-02-26,7.0,3.0,31.0,25.0,-12.0,2.0
Portugal,Faro District,Total,2020-02-27,8.0,6.0,36.0,24.0,2.0,0.0
Portugal,Faro District,Total,2020-02-28,17.0,17.0,61.0,25.0,5.0,-3.0
Portugal,Faro District,Total,2020-02-29,12.0,12.0,10.0,28.0,8.0,1.0
Portugal,Faro District,Total,2020-03-01,12.0,9.0,21.0,26.0,8.0,1.0
Portugal,Faro District,Total,2020-03-02,11.0,8.0,20.0,19.0,5.0,0.0
Portugal,Faro District,Total,2020-03-03,10.0,7.0,19.0,25.0,5.0,-1.0
Portugal,Faro District,Total,2020-03-04,9.0,8.0,25.0,25.0,6.0,-1.0
Portugal,Faro District,Total,2020-03-05,9.0,6.0,16.0,23.0,5.0,0.0
Portugal,Faro District,Total,2020-03-06,10.0,6.0,30.0,20.0,6.0,-2.0
Portugal,Faro District,Total,2020-03-07,11.0,6.0,30.0,29.0,11.0,-1.0
Portugal,Faro District,Total,2020-03-08,16.0,5.0,50.0,26.0,10.0,-2.0
Portugal,Faro District,Total,2020-03-09,8.0,9.0,29.0,18.0,3.0,1.0
Portugal,Faro District,Total,2020-03-10,8.0,11.0,36.0,22.0,3.0,0.0
Portugal,Faro District,Total,2020-03-11,4.0,16.0,28.0,18.0,3.0,0.0
Portugal,Faro District,Total,2020-03-12,-2.0,17.0,21.0,12.0,-1.0,3.0
Portugal,Faro District,Total,2020-03-13,-14.0,17.0,14.0,-2.0,-5.0,5.0
Portugal,Faro District,Total,2020-03-14,-35.0,-6.0,-15.0,1.0,-6.0,11.0
Portugal,Faro District,Total,2020-03-15,-48.0,-23.0,-23.0,-16.0,-12.0,12.0
Portugal,Faro District,Total,2020-03-16,-41.0,-17.0,-24.0,-25.0,-35.0,17.0
Portugal,Faro District,Total,2020-03-17,-52.0,-27.0,-52.0,-35.0,-44.0,20.0
Portugal,Faro District,Total,2020-03-18,-52.0,-24.0,-35.0,-33.0,-45.0,20.0
Portugal,Faro District,Total,2020-03-19,-65.0,-38.0,-47.0,-47.0,-53.0,24.0
Portugal,Faro District,Total,2020-03-20,-77.0,-47.0,-69.0,-57.0,-58.0,28.0
Portugal,Faro District,Total,2020-03-21,-79.0,-49.0,-68.0,-51.0,-53.0,24.0
Portugal,Faro District,Total,2020-03-22,-81.0,-56.0,-61.0,-65.0,-50.0,20.0
Portugal,Faro District,Total,2020-03-23,-73.0,-47.0,-60.0,-69.0,-59.0,28.0
Portugal,Faro District,Total,2020-03-24,-73.0,-46.0,-56.0,-66.0,-61.0,27.0
Portugal,Faro District,Total,2020-03-25,-75.0,-47.0,-63.0,-69.0,-61.0,27.0
Portugal,Faro District,Total,2020-03-26,-74.0,-48.0,-59.0,-70.0,-62.0,28.0
Portugal,Faro District,Total,2020-03-27,-74.0,-44.0,-62.0,-74.0,-60.0,28.0
Portugal,Faro District,Total,2020-03-28,-79.0,-51.0,-72.0,-74.0,-55.0,24.0
Portugal,Faro District,Total,2020-03-29,-83.0,-60.0,-78.0,-82.0,-54.0,21.0
Portugal,Faro District,Total,2020-03-30,-75.0,-53.0,-77.0,-78.0,-61.0,29.0
Portugal,Faro District,Total,2020-03-31,-71.0,-43.0,-68.0,-72.0,-61.0,27.0
Portugal,Faro District,Total,2020-04-01,-74.0,-47.0,-74.0,-74.0,-62.0,28.0
Portugal,Faro District,Total,2020-04-02,-71.0,-43.0,-63.0,-75.0,-62.0,28.0
Portugal,Faro District,Total,2020-04-03,-72.0,-39.0,-61.0,-75.0,-60.0,27.0
Portugal,Faro District,Total,2020-04-04,-79.0,-49.0,-80.0,-82.0,-56.0,25.0
Portugal,Faro District,Total,2020-04-05,-83.0,-61.0,-85.0,-87.0,-57.0,23.0
Portugal,Faro District,Total,2020-04-06,-69.0,-42.0,-64.0,-76.0,-60.0,27.0
Portugal,Faro District,Total,2020-04-07,-70.0,-41.0,-65.0,-74.0,-62.0,27.0
Portugal,Faro District,Total,2020-04-08,-69.0,-35.0,-62.0,-73.0,-60.0,25.0
Portugal,Faro District,Total,2020-04-09,-73.0,-38.0,-70.0,-79.0,-65.0,29.0
Portugal,Faro District,Total,2020-04-10,-82.0,-52.0,-70.0,-85.0,-79.0,35.0
Portugal,Faro District,Total,2020-04-11,-79.0,-45.0,-75.0,-83.0,-57.0,25.0
Portugal,Faro District,Total,2020-04-12,-87.0,-80.0,-75.0,-87.0,-58.0,22.0
Portugal,Faro District,Total,2020-04-13,-72.0,-46.0,-65.0,-80.0,-64.0,29.0
Portugal,Faro District,Total,2020-04-14,-69.0,-40.0,-66.0,-73.0,-60.0,26.0
Portugal,Faro District,Total,2020-04-15,-70.0,-42.0,-63.0,-73.0,-59.0,26.0
Portugal,Faro District,Total,2020-04-16,-70.0,-42.0,-65.0,-77.0,-60.0,28.0
Portugal,Faro District,Total,2020-04-17,-68.0,-35.0,-59.0,-76.0,-58.0,26.0
Portugal,Faro District,Total,2020-04-18,-72.0,-43.0,-64.0,-78.0,-49.0,22.0
Portugal,Faro District,Total,2020-04-19,-78.0,-53.0,-63.0,-81.0,-51.0,19.0
Portugal,Faro District,Total,2020-04-20,-69.0,-48.0,-72.0,-78.0,-58.0,28.0
Portugal,Faro District,Total,2020-04-21,-67.0,-42.0,-61.0,-74.0,-58.0,26.0
Portugal,Faro District,Total,2020-04-22,-68.0,-43.0,-54.0,-72.0,-57.0,25.0
Portugal,Faro District,Total,2020-04-23,-66.0,-41.0,-51.0,-74.0,-57.0,26.0
Portugal,Faro District,Total,2020-04-24,-66.0,-37.0,-52.0,-74.0,-55.0,25.0
Portugal,Faro District,Total,2020-04-25,-73.0,-45.0,-66.0,-78.0,-51.0,22.0
Portugal,Faro District,Total,2020-04-26,-75.0,-48.0,-59.0,-82.0,-47.0,18.0
Portugal,Faro District,Total,2020-04-27,-64.0,-42.0,-58.0,-73.0,-56.0,26.0
Portugal,Faro District,Total,2020-04-28,-62.0,-36.0,-48.0,-69.0,-55.0,22.0
Portugal,Faro District,Total,2020-04-29,-63.0,-36.0,-49.0,-67.0,-54.0,23.0
Portugal,Faro District,Total,2020-04-30,-60.0,-24.0,-48.0,-57.0,-54.0,22.0
Portugal,Faro District,Total,2020-05-01,-77.0,-51.0,-49.0,-71.0,-76.0,30.0
Portugal,Faro District,Total,2020-05-02,-72.0,-38.0,-54.0,-67.0,-47.0,21.0
Portugal,Faro District,Total,2020-05-03,-74.0,-43.0,-48.0,-69.0,-43.0,17.0
Portugal,Faro District,Total,2020-05-04,-56.0,-30.0,-42.0,-54.0,-48.0,21.0
Portugal,Faro District,Total,2020-05-05,-56.0,-29.0,-34.0,-50.0,-48.0,20.0
Portugal,Faro District,Total,2020-05-06,-56.0,-27.0,-30.0,-47.0,-47.0,20.0
Portugal,Faro District,Total,2020-05-07,-56.0,-28.0,-26.0,-53.0,-47.0,20.0
Portugal,Guarda District,Total,2020-02-15,7.0,3.0,35.0,,4.0,
Portugal,Guarda District,Total,2020-02-16,5.0,6.0,44.0,,3.0,
Portugal,Guarda District,Total,2020-02-17,-2.0,2.0,15.0,,3.0,2.0
Portugal,Guarda District,Total,2020-02-18,3.0,3.0,8.0,,3.0,0.0
Portugal,Guarda District,Total,2020-02-19,0.0,2.0,15.0,,3.0,-2.0
Portugal,Guarda District,Total,2020-02-20,6.0,0.0,,,2.0,-1.0
Portugal,Guarda District,Total,2020-02-21,13.0,5.0,65.0,,1.0,-3.0
Portugal,Guarda District,Total,2020-02-22,22.0,20.0,62.0,,-2.0,
Portugal,Guarda District,Total,2020-02-23,49.0,29.0,193.0,,9.0,
Portugal,Guarda District,Total,2020-02-24,43.0,30.0,,,-30.0,3.0
Portugal,Guarda District,Total,2020-02-25,1.0,-1.0,,,-63.0,12.0
Portugal,Guarda District,Total,2020-02-26,-2.0,7.0,34.0,,-20.0,2.0
Portugal,Guarda District,Total,2020-02-27,2.0,4.0,,,-2.0,0.0
Portugal,Guarda District,Total,2020-02-28,1.0,7.0,37.0,,0.0,-1.0
Portugal,Guarda District,Total,2020-02-29,-1.0,6.0,9.0,,3.0,
Portugal,Guarda District,Total,2020-03-01,-5.0,3.0,7.0,,4.0,
Portugal,Guarda District,Total,2020-03-02,-3.0,4.0,0.0,,4.0,1.0
Portugal,Guarda District,Total,2020-03-03,-3.0,5.0,-8.0,,3.0,1.0
Portugal,Guarda District,Total,2020-03-04,-3.0,3.0,9.0,,2.0,0.0
Portugal,Guarda District,Total,2020-03-05,1.0,5.0,11.0,,2.0,0.0
Portugal,Guarda District,Total,2020-03-06,-2.0,7.0,12.0,,2.0,-1.0
Portugal,Guarda District,Total,2020-03-07,10.0,7.0,41.0,,4.0,
Portugal,Guarda District,Total,2020-03-08,12.0,7.0,34.0,,9.0,
Portugal,Guarda District,Total,2020-03-09,-2.0,5.0,15.0,,4.0,0.0
Portugal,Guarda District,Total,2020-03-10,2.0,16.0,20.0,,2.0,-1.0
Portugal,Guarda District,Total,2020-03-11,-3.0,24.0,17.0,,1.0,-1.0
Portugal,Guarda District,Total,2020-03-12,-3.0,23.0,,,-1.0,1.0
Portugal,Guarda District,Total,2020-03-13,-18.0,29.0,2.0,,-4.0,3.0
Portugal,Guarda District,Total,2020-03-14,-43.0,-7.0,-38.0,,-11.0,
Portugal,Guarda District,Total,2020-03-15,-59.0,-25.0,-56.0,,-20.0,
Portugal,Guarda District,Total,2020-03-16,-45.0,-7.0,-27.0,,-40.0,18.0
Portugal,Guarda District,Total,2020-03-17,-50.0,-11.0,-37.0,,-43.0,19.0
Portugal,Guarda District,Total,2020-03-18,-55.0,-12.0,-38.0,,-46.0,19.0
Portugal,Guarda District,Total,2020-03-19,-63.0,-36.0,-38.0,,-53.0,24.0
Portugal,Guarda District,Total,2020-03-20,-77.0,-40.0,-62.0,-68.0,-56.0,31.0
Portugal,Guarda District,Total,2020-03-21,-82.0,-47.0,-79.0,,-49.0,
Portugal,Guarda District,Total,2020-03-22,-85.0,-59.0,-70.0,,-46.0,
Portugal,Guarda District,Total,2020-03-23,-75.0,-41.0,-40.0,,-58.0,28.0
Portugal,Guarda District,Total,2020-03-24,-72.0,-38.0,-49.0,,-60.0,27.0
Portugal,Guarda District,Total,2020-03-25,-73.0,-40.0,-51.0,,-59.0,26.0
Portugal,Guarda District,Total,2020-03-26,-74.0,-42.0,-43.0,,-60.0,28.0
Portugal,Guarda District,Total,2020-03-27,-76.0,-40.0,-53.0,,-58.0,
Portugal,Guarda District,Total,2020-03-28,-81.0,-51.0,-71.0,,-50.0,
Portugal,Guarda District,Total,2020-03-29,-86.0,-64.0,-75.0,,-46.0,
Portugal,Guarda District,Total,2020-03-30,-75.0,-43.0,-60.0,,-59.0,29.0
Portugal,Guarda District,Total,2020-03-31,-75.0,-40.0,-59.0,,-63.0,
Portugal,Guarda District,Total,2020-04-01,-75.0,-36.0,-55.0,,-60.0,26.0
Portugal,Guarda District,Total,2020-04-02,-74.0,-40.0,-51.0,,-61.0,
Portugal,Guarda District,Total,2020-04-03,-75.0,-37.0,-55.0,,-60.0,
Portugal,Guarda District,Total,2020-04-04,-80.0,-46.0,-79.0,,-49.0,
Portugal,Guarda District,Total,2020-04-05,-88.0,-65.0,-85.0,,-54.0,
Portugal,Guarda District,Total,2020-04-06,-71.0,-34.0,-60.0,,-62.0,
Portugal,Guarda District,Total,2020-04-07,-67.0,-25.0,-45.0,,-61.0,
Portugal,Guarda District,Total,2020-04-08,-69.0,-24.0,-45.0,,-61.0,25.0
Portugal,Guarda District,Total,2020-04-09,-72.0,-28.0,-55.0,,-68.0,
Portugal,Guarda District,Total,2020-04-10,-83.0,-52.0,-60.0,-81.0,-81.0,
Portugal,Guarda District,Total,2020-04-11,-79.0,-43.0,-77.0,,-49.0,
Portugal,Guarda District,Total,2020-04-12,-89.0,-90.0,-77.0,,-50.0,
Portugal,Guarda District,Total,2020-04-13,-76.0,-49.0,-58.0,,-69.0,
Portugal,Guarda District,Total,2020-04-14,-68.0,-32.0,-47.0,,-59.0,26.0
Portugal,Guarda District,Total,2020-04-15,-73.0,-36.0,-62.0,,-60.0,28.0
Portugal,Guarda District,Total,2020-04-16,-71.0,-32.0,-53.0,,-59.0,29.0
Portugal,Guarda District,Total,2020-04-17,-71.0,-33.0,-55.0,,-58.0,
Portugal,Guarda District,Total,2020-04-18,-74.0,-40.0,-69.0,,-44.0,
Portugal,Guarda District,Total,2020-04-19,-79.0,-52.0,-63.0,,-40.0,
Portugal,Guarda District,Total,2020-04-20,-67.0,-39.0,-54.0,,-58.0,28.0
Portugal,Guarda District,Total,2020-04-21,-63.0,-25.0,-44.0,,-56.0,26.0
Portugal,Guarda District,Total,2020-04-22,-65.0,-35.0,-44.0,,-55.0,24.0
Portugal,Guarda District,Total,2020-04-23,-62.0,-33.0,-34.0,,-56.0,25.0
Portugal,Guarda District,Total,2020-04-24,-67.0,-34.0,-54.0,,-55.0,28.0
Portugal,Guarda District,Total,2020-04-25,-76.0,-43.0,-73.0,,-48.0,
Portugal,Guarda District,Total,2020-04-26,-78.0,-53.0,-70.0,,-42.0,
Portugal,Guarda District,Total,2020-04-27,-62.0,-32.0,-40.0,,-54.0,26.0
Portugal,Guarda District,Total,2020-04-28,-63.0,-26.0,-42.0,,-55.0,23.0
Portugal,Guarda District,Total,2020-04-29,-65.0,-30.0,-43.0,,-55.0,24.0
Portugal,Guarda District,Total,2020-04-30,-62.0,-16.0,-30.0,,-54.0,23.0
Portugal,Guarda District,Total,2020-05-01,-78.0,-51.0,-50.0,-74.0,-77.0,
Portugal,Guarda District,Total,2020-05-02,-72.0,-37.0,-58.0,,-35.0,
Portugal,Guarda District,Total,2020-05-03,-73.0,-45.0,-42.0,,-24.0,
Portugal,Guarda District,Total,2020-05-04,-59.0,-28.0,-31.0,,-48.0,22.0
Portugal,Guarda District,Total,2020-05-05,-57.0,-22.0,-20.0,,-47.0,21.0
Portugal,Guarda District,Total,2020-05-06,-55.0,-18.0,-17.0,,-46.0,18.0
Portugal,Guarda District,Total,2020-05-07,-54.0,-21.0,-4.0,,-46.0,21.0
Portugal,Leiria District,Total,2020-02-15,4.0,3.0,43.0,8.0,1.0,-2.0
Portugal,Leiria District,Total,2020-02-16,1.0,6.0,0.0,16.0,2.0,0.0
Portugal,Leiria District,Total,2020-02-17,2.0,4.0,17.0,7.0,3.0,0.0
Portugal,Leiria District,Total,2020-02-18,3.0,3.0,16.0,4.0,4.0,0.0
Portugal,Leiria District,Total,2020-02-19,4.0,4.0,30.0,1.0,3.0,-2.0
Portugal,Leiria District,Total,2020-02-20,5.0,4.0,29.0,8.0,2.0,-1.0
Portugal,Leiria District,Total,2020-02-21,6.0,8.0,56.0,28.0,1.0,-2.0
Portugal,Leiria District,Total,2020-02-22,5.0,11.0,58.0,45.0,0.0,-2.0
Portugal,Leiria District,Total,2020-02-23,13.0,12.0,68.0,87.0,3.0,-4.0
Portugal,Leiria District,Total,2020-02-24,26.0,16.0,139.0,10.0,-30.0,4.0
Portugal,Leiria District,Total,2020-02-25,-4.0,-1.0,85.0,-9.0,-70.0,19.0
Portugal,Leiria District,Total,2020-02-26,-1.0,3.0,31.0,-6.0,-14.0,3.0
Portugal,Leiria District,Total,2020-02-27,2.0,6.0,35.0,8.0,2.0,0.0
Portugal,Leiria District,Total,2020-02-28,-1.0,8.0,23.0,9.0,2.0,-1.0
Portugal,Leiria District,Total,2020-02-29,-2.0,9.0,-12.0,-6.0,1.0,1.0
Portugal,Leiria District,Total,2020-03-01,-9.0,0.0,-49.0,6.0,-1.0,3.0
Portugal,Leiria District,Total,2020-03-02,2.0,9.0,3.0,12.0,4.0,0.0
Portugal,Leiria District,Total,2020-03-03,1.0,8.0,-7.0,-3.0,4.0,0.0
Portugal,Leiria District,Total,2020-03-04,3.0,7.0,10.0,1.0,3.0,-1.0
Portugal,Leiria District,Total,2020-03-05,5.0,7.0,15.0,1.0,3.0,0.0
Portugal,Leiria District,Total,2020-03-06,1.0,8.0,8.0,9.0,3.0,0.0
Portugal,Leiria District,Total,2020-03-07,4.0,6.0,13.0,-1.0,0.0,-1.0
Portugal,Leiria District,Total,2020-03-08,2.0,6.0,-3.0,12.0,3.0,-1.0
Portugal,Leiria District,Total,2020-03-09,1.0,11.0,18.0,3.0,3.0,0.0
Portugal,Leiria District,Total,2020-03-10,2.0,16.0,24.0,2.0,3.0,0.0
Portugal,Leiria District,Total,2020-03-11,0.0,24.0,28.0,-2.0,2.0,0.0
Portugal,Leiria District,Total,2020-03-12,-5.0,30.0,11.0,-10.0,0.0,2.0
Portugal,Leiria District,Total,2020-03-13,-23.0,28.0,-17.0,-18.0,-4.0,7.0
Portugal,Leiria District,Total,2020-03-14,-47.0,-7.0,-42.0,-40.0,-15.0,13.0
Portugal,Leiria District,Total,2020-03-15,-63.0,-31.0,-70.0,-53.0,-24.0,16.0
Portugal,Leiria District,Total,2020-03-16,-48.0,-14.0,-41.0,-54.0,-36.0,20.0
Portugal,Leiria District,Total,2020-03-17,-52.0,-18.0,-38.0,-60.0,-40.0,22.0
Portugal,Leiria District,Total,2020-03-18,-52.0,-16.0,-34.0,-57.0,-42.0,22.0
Portugal,Leiria District,Total,2020-03-19,-65.0,-35.0,-52.0,-68.0,-49.0,28.0
Portugal,Leiria District,Total,2020-03-20,-77.0,-42.0,-72.0,-80.0,-52.0,35.0
Portugal,Leiria District,Total,2020-03-21,-82.0,-48.0,-74.0,-78.0,-52.0,26.0
Portugal,Leiria District,Total,2020-03-22,-84.0,-60.0,-79.0,-78.0,-49.0,23.0
Portugal,Leiria District,Total,2020-03-23,-73.0,-42.0,-60.0,-77.0,-55.0,31.0
Portugal,Leiria District,Total,2020-03-24,-73.0,-41.0,-59.0,-77.0,-56.0,32.0
Portugal,Leiria District,Total,2020-03-25,-73.0,-41.0,-60.0,-77.0,-56.0,31.0
Portugal,Leiria District,Total,2020-03-26,-74.0,-42.0,-61.0,-76.0,-57.0,32.0
Portugal,Leiria District,Total,2020-03-27,-74.0,-40.0,-63.0,-77.0,-56.0,36.0
Portugal,Leiria District,Total,2020-03-28,-80.0,-47.0,-78.0,-81.0,-52.0,26.0
Portugal,Leiria District,Total,2020-03-29,-85.0,-62.0,-85.0,-81.0,-50.0,23.0
Portugal,Leiria District,Total,2020-03-30,-73.0,-44.0,-74.0,-77.0,-56.0,32.0
Portugal,Leiria District,Total,2020-03-31,-72.0,-35.0,-69.0,-77.0,-56.0,32.0
Portugal,Leiria District,Total,2020-04-01,-73.0,-42.0,-74.0,-79.0,-57.0,32.0
Portugal,Leiria District,Total,2020-04-02,-70.0,-34.0,-53.0,-78.0,-57.0,31.0
Portugal,Leiria District,Total,2020-04-03,-72.0,-34.0,-59.0,-77.0,-56.0,35.0
Portugal,Leiria District,Total,2020-04-04,-79.0,-42.0,-84.0,-76.0,-53.0,26.0
Portugal,Leiria District,Total,2020-04-05,-86.0,-62.0,-92.0,-85.0,-52.0,25.0
Portugal,Leiria District,Total,2020-04-06,-70.0,-38.0,-72.0,-78.0,-56.0,32.0
Portugal,Leiria District,Total,2020-04-07,-68.0,-29.0,-61.0,-75.0,-57.0,31.0
Portugal,Leiria District,Total,2020-04-08,-67.0,-25.0,-61.0,-73.0,-56.0,29.0
Portugal,Leiria District,Total,2020-04-09,-69.0,-24.0,-64.0,-78.0,-61.0,33.0
Portugal,Leiria District,Total,2020-04-10,-85.0,-50.0,-68.0,-87.0,-85.0,49.0
Portugal,Leiria District,Total,2020-04-11,-79.0,-40.0,-81.0,-79.0,-55.0,27.0
Portugal,Leiria District,Total,2020-04-12,-88.0,-84.0,-86.0,-82.0,-53.0,24.0
Portugal,Leiria District,Total,2020-04-13,-71.0,-41.0,-64.0,-81.0,-59.0,33.0
Portugal,Leiria District,Total,2020-04-14,-67.0,-33.0,-62.0,-73.0,-54.0,30.0
Portugal,Leiria District,Total,2020-04-15,-68.0,-35.0,-62.0,-73.0,-54.0,30.0
Portugal,Leiria District,Total,2020-04-16,-68.0,-30.0,-62.0,-72.0,-54.0,31.0
Portugal,Leiria District,Total,2020-04-17,-67.0,-31.0,-55.0,-74.0,-54.0,33.0
Portugal,Leiria District,Total,2020-04-18,-72.0,-40.0,-67.0,-72.0,-45.0,22.0
Portugal,Leiria District,Total,2020-04-19,-78.0,-56.0,-77.0,-73.0,-43.0,21.0
Portugal,Leiria District,Total,2020-04-20,-67.0,-43.0,-63.0,-72.0,-52.0,30.0
Portugal,Leiria District,Total,2020-04-21,-64.0,-36.0,-58.0,-71.0,-52.0,29.0
Portugal,Leiria District,Total,2020-04-22,-65.0,-39.0,-55.0,-70.0,-52.0,28.0
Portugal,Leiria District,Total,2020-04-23,-64.0,-37.0,-44.0,-70.0,-52.0,29.0
Portugal,Leiria District,Total,2020-04-24,-67.0,-33.0,-54.0,-70.0,-52.0,32.0
Portugal,Leiria District,Total,2020-04-25,-73.0,-40.0,-68.0,-68.0,-48.0,22.0
Portugal,Leiria District,Total,2020-04-26,-78.0,-53.0,-78.0,-71.0,-42.0,20.0
Portugal,Leiria District,Total,2020-04-27,-62.0,-35.0,-40.0,-70.0,-50.0,27.0
Portugal,Leiria District,Total,2020-04-28,-61.0,-30.0,-45.0,-68.0,-50.0,25.0
Portugal,Leiria District,Total,2020-04-29,-62.0,-30.0,-47.0,-67.0,-50.0,27.0
Portugal,Leiria District,Total,2020-04-30,-57.0,-17.0,-32.0,-59.0,-50.0,25.0
Portugal,Leiria District,Total,2020-05-01,-78.0,-43.0,-54.0,-80.0,-80.0,43.0
Portugal,Leiria District,Total,2020-05-02,-71.0,-32.0,-58.0,-65.0,-43.0,22.0
Portugal,Leiria District,Total,2020-05-03,-74.0,-46.0,-63.0,-65.0,-30.0,17.0
Portugal,Leiria District,Total,2020-05-04,-54.0,-25.0,-28.0,-56.0,-44.0,23.0
Portugal,Leiria District,Total,2020-05-05,-53.0,-23.0,-23.0,-57.0,-44.0,23.0
Portugal,Leiria District,Total,2020-05-06,-52.0,-21.0,-2.0,-57.0,-43.0,22.0
Portugal,Leiria District,Total,2020-05-07,-52.0,-18.0,-3.0,-60.0,-43.0,23.0
Portugal,Lisbon,Total,2020-02-15,6.0,0.0,30.0,10.0,1.0,-2.0
Portugal,Lisbon,Total,2020-02-16,-4.0,2.0,-14.0,1.0,-1.0,0.0
Portugal,Lisbon,Total,2020-02-17,0.0,3.0,12.0,1.0,2.0,0.0
Portugal,Lisbon,Total,2020-02-18,0.0,0.0,8.0,3.0,3.0,0.0
Portugal,Lisbon,Total,2020-02-19,3.0,1.0,25.0,5.0,3.0,-1.0
Portugal,Lisbon,Total,2020-02-20,6.0,3.0,26.0,6.0,2.0,-1.0
Portugal,Lisbon,Total,2020-02-21,0.0,6.0,33.0,9.0,1.0,-2.0
Portugal,Lisbon,Total,2020-02-22,-2.0,1.0,46.0,9.0,-1.0,-4.0
Portugal,Lisbon,Total,2020-02-23,0.0,3.0,34.0,9.0,0.0,-4.0
Portugal,Lisbon,Total,2020-02-24,8.0,6.0,65.0,-10.0,-28.0,3.0
Portugal,Lisbon,Total,2020-02-25,-7.0,-3.0,28.0,-29.0,-63.0,15.0
Portugal,Lisbon,Total,2020-02-26,-3.0,2.0,15.0,-2.0,-11.0,2.0
Portugal,Lisbon,Total,2020-02-27,6.0,6.0,26.0,4.0,0.0,-1.0
Portugal,Lisbon,Total,2020-02-28,1.0,11.0,26.0,5.0,1.0,-1.0
Portugal,Lisbon,Total,2020-02-29,0.0,7.0,5.0,3.0,2.0,0.0
Portugal,Lisbon,Total,2020-03-01,-8.0,4.0,-38.0,-3.0,-1.0,2.0
Portugal,Lisbon,Total,2020-03-02,5.0,11.0,9.0,3.0,2.0,0.0
Portugal,Lisbon,Total,2020-03-03,-2.0,5.0,0.0,1.0,2.0,0.0
Portugal,Lisbon,Total,2020-03-04,1.0,6.0,16.0,3.0,2.0,-1.0
Portugal,Lisbon,Total,2020-03-05,2.0,7.0,13.0,4.0,2.0,-1.0
Portugal,Lisbon,Total,2020-03-06,-3.0,8.0,15.0,4.0,2.0,-1.0
Portugal,Lisbon,Total,2020-03-07,-2.0,4.0,33.0,5.0,1.0,-1.0
Portugal,Lisbon,Total,2020-03-08,0.0,6.0,4.0,2.0,0.0,-1.0
Portugal,Lisbon,Total,2020-03-09,-1.0,11.0,24.0,-1.0,1.0,1.0
Portugal,Lisbon,Total,2020-03-10,-2.0,15.0,23.0,-2.0,0.0,1.0
Portugal,Lisbon,Total,2020-03-11,-3.0,26.0,30.0,-4.0,-1.0,1.0
Portugal,Lisbon,Total,2020-03-12,-13.0,29.0,4.0,-13.0,-7.0,5.0
Portugal,Lisbon,Total,2020-03-13,-33.0,23.0,-19.0,-26.0,-16.0,11.0
Portugal,Lisbon,Total,2020-03-14,-52.0,-13.0,-33.0,-35.0,-17.0,14.0
Portugal,Lisbon,Total,2020-03-15,-64.0,-34.0,-59.0,-45.0,-25.0,14.0
Portugal,Lisbon,Total,2020-03-16,-54.0,-22.0,-46.0,-53.0,-47.0,24.0
Portugal,Lisbon,Total,2020-03-17,-58.0,-26.0,-49.0,-58.0,-54.0,27.0
Portugal,Lisbon,Total,2020-03-18,-59.0,-26.0,-45.0,-60.0,-56.0,27.0
Portugal,Lisbon,Total,2020-03-19,-71.0,-40.0,-60.0,-71.0,-64.0,33.0
Portugal,Lisbon,Total,2020-03-20,-80.0,-43.0,-73.0,-75.0,-67.0,39.0
Portugal,Lisbon,Total,2020-03-21,-82.0,-49.0,-72.0,-73.0,-58.0,26.0
Portugal,Lisbon,Total,2020-03-22,-84.0,-56.0,-74.0,-76.0,-54.0,22.0
Portugal,Lisbon,Total,2020-03-23,-76.0,-45.0,-63.0,-76.0,-68.0,36.0
Portugal,Lisbon,Total,2020-03-24,-76.0,-44.0,-65.0,-76.0,-69.0,36.0
Portugal,Lisbon,Total,2020-03-25,-76.0,-45.0,-65.0,-77.0,-69.0,36.0
Portugal,Lisbon,Total,2020-03-26,-77.0,-45.0,-67.0,-78.0,-70.0,37.0
Portugal,Lisbon,Total,2020-03-27,-78.0,-41.0,-68.0,-77.0,-69.0,39.0
Portugal,Lisbon,Total,2020-03-28,-80.0,-47.0,-73.0,-75.0,-58.0,25.0
Portugal,Lisbon,Total,2020-03-29,-84.0,-58.0,-82.0,-79.0,-56.0,22.0
Portugal,Lisbon,Total,2020-03-30,-77.0,-47.0,-77.0,-80.0,-70.0,36.0
Portugal,Lisbon,Total,2020-03-31,-74.0,-40.0,-71.0,-77.0,-69.0,35.0
Portugal,Lisbon,Total,2020-04-01,-77.0,-47.0,-77.0,-79.0,-70.0,36.0
Portugal,Lisbon,Total,2020-04-02,-73.0,-38.0,-61.0,-76.0,-70.0,35.0
Portugal,Lisbon,Total,2020-04-03,-75.0,-36.0,-64.0,-77.0,-69.0,38.0
Portugal,Lisbon,Total,2020-04-04,-80.0,-46.0,-81.0,-77.0,-58.0,26.0
Portugal,Lisbon,Total,2020-04-05,-85.0,-59.0,-89.0,-83.0,-58.0,23.0
Portugal,Lisbon,Total,2020-04-06,-76.0,-46.0,-78.0,-80.0,-70.0,37.0
Portugal,Lisbon,Total,2020-04-07,-72.0,-35.0,-66.0,-77.0,-70.0,35.0
Portugal,Lisbon,Total,2020-04-08,-71.0,-34.0,-68.0,-75.0,-69.0,34.0
