country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths 
Brazil,MG,Rodeiro,3156304,0,11,0.00000,135.65174,0.00000,SES,2020-05-29,0,0
Brazil,BA,Rodelas,2927101,0,2,0.00000,21.43393,0.00000,MS,2020-05-29,0,0
Brazil,RN,Rodolfo Fernandes,2411007,0,2,0.00000,44.77278,0.00000,MS,2020-05-29,0,0
Brazil,AC,Rodrigues Alves,1200427,0,12,0.00000,63.39144,0.00000,MS,2020-05-29,3,0
Brazil,RS,Rolante,4316006,0,6,0.00000,28.10436,0.00000,SES,2020-05-29,1,0
Brazil,RO,Rolim de Moura,1100288,2,32,3.63253,58.12053,0.06250,MS,2020-05-29,5,0
Brazil,PR,Rolândia,4122404,0,10,0.00000,15.01953,0.00000,SES,2020-05-29,1,0
Brazil,RS,Ronda Alta,4316105,0,5,0.00000,47.16536,0.00000,SES,2020-05-29,1,0
Brazil,MT,Rondolândia,5107578,0,2,0.00000,49.98750,0.00000,MS,2020-05-29,0,0
Brazil,PA,Rondon do Pará,1506187,6,41,11.45979,78.30854,0.14634,MS,2020-05-29,0,0
Brazil,PR,Rondon,4122602,0,6,0.00000,62.63702,0.00000,SES,2020-05-29,1,0
Brazil,MT,Rondonópolis,5107602,4,148,1.72050,63.65838,0.02703,MS,2020-05-29,0,0
Brazil,RR,Rorainópolis,1400472,4,122,13.26128,404.46905,0.03279,MS,2020-05-29,3,1
Brazil,SP,Rosana,3544251,0,4,0.00000,24.03413,0.00000,SES,2020-05-29,0,0
Brazil,SP,Roseira,3544301,0,7,0.00000,65.34727,0.00000,SES,2020-05-29,5,0
Brazil,MT,Rosário Oeste,5107701,0,38,0.00000,221.56142,0.00000,MS,2020-05-29,0,0
Brazil,SE,Rosário do Catete,2806107,1,11,9.21234,101.33579,0.09091,MS,2020-05-29,1,0
Brazil,RS,Rosário do Sul,4316402,0,3,0.00000,7.60996,0.00000,SES,2020-05-29,1,0
Brazil,MA,Rosário,2109601,4,144,9.35891,336.92092,0.02778,MS,2020-05-29,0,0
Brazil,AL,Roteiro,2707800,0,5,0.00000,75.03001,0.00000,SES,2020-05-29,0,0
Brazil,GO,Rubiataba,5218904,0,1,0.00000,5.02968,0.00000,SES,2020-05-29,1,0
Brazil,SP,Rubiácea,3544400,0,1,0.00000,31.96931,0.00000,SES,2020-05-29,0,0
Brazil,PA,Rurópolis,1506195,0,3,0.00000,5.93942,0.00000,MS,2020-05-29,1,0
Brazil,CE,Russas,2311801,8,118,10.23096,150.90672,0.06780,MS,2020-05-29,0,0
Brazil,BA,Ruy Barbosa,2927200,0,1,0.00000,3.24528,0.00000,MS,2020-05-29,0,0
Brazil,RN,Ruy Barbosa,2411106,0,5,0.00000,138.88889,0.00000,MS,2020-05-29,0,0
Brazil,MG,Sabará,3156700,0,28,0.00000,20.53629,0.00000,SES,2020-05-29,1,0
Brazil,CE,Saboeiro,2311900,0,3,0.00000,18.96454,0.00000,MS,2020-05-29,0,0
Brazil,MG,Sacramento,3156908,0,1,0.00000,3.81898,0.00000,SES,2020-05-29,0,0
Brazil,SP,Sagres,3544707,0,1,0.00000,41.11842,0.00000,SES,2020-05-29,0,0
Brazil,PE,Sairé,2612000,1,4,10.06847,40.27386,0.25000,SES,2020-05-29,0,0
Brazil,RS,Saldanha Marinho,4316436,4,31,150.94340,1169.81132,0.12903,SES,2020-05-29,0,0
Brazil,SP,Sales Oliveira,3544905,0,5,0.00000,42.05214,0.00000,SES,2020-05-29,0,0
Brazil,SP,Sales,3544806,0,1,0.00000,15.79529,0.00000,SES,2020-05-29,0,0
Brazil,SP,Salesópolis,3545001,2,17,11.66929,99.18898,0.11765,SES,2020-05-29,0,0
Brazil,SC,Salete,4215307,1,7,13.08558,91.59906,0.14286,MS,2020-05-29,0,0
Brazil,PB,Salgadinho,2513000,0,5,0.00000,128.70013,0.00000,MS,2020-05-29,0,0
Brazil,PE,Salgadinho,2612109,0,10,0.00000,91.58348,0.00000,SES,2020-05-29,0,0
Brazil,PB,Salgado de São Félix,2513109,0,24,0.00000,197.69357,0.00000,MS,2020-05-29,-1,0
Brazil,SE,Salgado,2806206,2,23,10.00100,115.01150,0.08696,MS,2020-05-29,0,0
Brazil,PE,Salgueiro,2612208,7,67,11.48859,109.96225,0.10448,SES,2020-05-29,0,0
Brazil,BA,Salinas da Margarida,2927309,0,1,0.00000,6.38284,0.00000,MS,2020-05-29,0,0
Brazil,PA,Salinópolis,1506203,21,177,51.62876,435.15673,0.11864,MS,2020-05-29,0,0
Brazil,CE,Salitre,2311959,1,2,6.04084,12.08167,0.50000,MS,2020-05-29,0,0
Brazil,PE,Saloá,2612307,1,4,6.31194,25.24774,0.25000,SES,2020-05-29,0,0
Brazil,SP,Saltinho,3545159,1,5,12.06855,60.34275,0.20000,SES,2020-05-29,0,0
Brazil,SP,Salto Grande,3545407,0,1,0.00000,10.71696,0.00000,SES,2020-05-29,0,0
Brazil,SC,Salto Veloso,4215406,0,1,0.00000,21.19542,0.00000,MS,2020-05-29,0,0
Brazil,MG,Salto da Divisa,3157104,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,SP,Salto de Pirapora,3545308,1,40,2.20158,88.06305,0.02500,SES,2020-05-29,1,0
Brazil,PR,Salto do Itararé,4122909,0,1,0.00000,20.26342,0.00000,SES,2020-05-29,0,0
Brazil,RS,Salto do Jacuí,4316451,0,7,0.00000,56.22942,0.00000,SES,2020-05-29,1,0
Brazil,SP,Salto,3545209,1,46,0.84272,38.76524,0.02174,SES,2020-05-29,3,0
Brazil,RS,Salvador do Sul,4316501,0,2,0.00000,25.64431,0.00000,SES,2020-05-29,0,0
Brazil,BA,Salvador,2927408,418,9994,14.55256,347.93846,0.04183,MS,2020-05-29,120,28
Brazil,PA,Salvaterra,1506302,6,98,25.26103,412.59683,0.06122,MS,2020-05-29,1,0
Brazil,MA,Sambaíba,2109700,0,1,0.00000,17.63357,0.00000,MS,2020-05-29,0,0
Brazil,TO,Sampaio,1718808,0,18,0.00000,382.08448,0.00000,MS,2020-05-29,5,0
Brazil,RS,Sananduva,4316600,0,13,0.00000,79.90166,0.00000,SES,2020-05-29,1,0
Brazil,TO,Sandolândia,1718840,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SC,Sangão,4215455,0,16,0.00000,126.20287,0.00000,MS,2020-05-29,0,0
Brazil,PE,Sanharó,2612406,0,7,0.00000,26.45303,0.00000,SES,2020-05-29,0,0
Brazil,RS,Sant'Ana do Livramento,4317103,1,36,1.29825,46.73686,0.02778,SES,2020-05-29,1,0
Brazil,SP,Santa Adélia,3545605,0,4,0.00000,25.83979,0.00000,SES,2020-05-29,1,0
Brazil,SP,Santa Branca,3546009,1,12,6.76224,81.14688,0.08333,SES,2020-05-29,2,0
Brazil,BA,Santa Brígida,2927606,0,1,0.00000,7.03581,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santa Bárbara d'Oeste,3545803,3,64,1.55059,33.07921,0.04688,SES,2020-05-29,0,0
Brazil,PA,Santa Bárbara do Pará,1506351,5,170,23.72029,806.48987,0.02941,MS,2020-05-29,3,1
Brazil,RS,Santa Bárbara do Sul,4316709,0,1,0.00000,12.50938,0.00000,SES,2020-05-29,0,0
Brazil,BA,Santa Bárbara,2927507,0,18,0.00000,86.57592,0.00000,MS,2020-05-29,0,0
Brazil,MG,Santa Bárbara,3157203,0,38,0.00000,121.31273,0.00000,SES,2020-05-29,34,0
Brazil,PR,Santa Cecília do Pavão,4123204,0,1,0.00000,29.99400,0.00000,SES,2020-05-29,0,0
Brazil,RS,Santa Cecília do Sul,4316733,0,2,0.00000,122.02563,0.00000,SES,2020-05-29,0,0
Brazil,PB,Santa Cecília,2513158,0,3,0.00000,45.74565,0.00000,MS,2020-05-29,0,0
Brazil,SC,Santa Cecília,4215505,0,2,0.00000,11.88354,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santa Clara d'Oeste,3546108,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,RS,Santa Clara do Sul,4316758,0,18,0.00000,272.60336,0.00000,SES,2020-05-29,0,0
Brazil,BA,Santa Cruz Cabrália,2927705,0,23,0.00000,82.79934,0.00000,MS,2020-05-29,0,0
Brazil,PE,Santa Cruz da Baixa Verde,2612471,0,2,0.00000,15.88310,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Cruz da Conceição,3546207,0,5,0.00000,111.03709,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Cruz da Esperança,3546256,0,2,0.00000,93.50164,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Cruz das Palmeiras,3546306,0,8,0.00000,23.28221,0.00000,SES,2020-05-29,2,0
Brazil,MG,Santa Cruz de Minas,3157336,1,3,11.62250,34.86750,0.33333,SES,2020-05-29,0,0
Brazil,PR,Santa Cruz de Monte Castelo,4123303,0,4,0.00000,51.28205,0.00000,SES,2020-05-29,0,0
Brazil,PA,Santa Cruz do Arari,1506401,5,56,49.36809,552.92259,0.08929,MS,2020-05-29,0,0
Brazil,PE,Santa Cruz do Capibaribe,2612505,1,21,0.92647,19.45579,0.04762,SES,2020-05-29,0,0
Brazil,PI,Santa Cruz do Piauí,2209104,0,1,0.00000,16.02564,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santa Cruz do Rio Pardo,3546405,1,59,2.09762,123.75978,0.01695,SES,2020-05-29,1,0
Brazil,RS,Santa Cruz do Sul,4316808,1,80,0.76678,61.34217,0.01250,SES,2020-05-29,2,0
Brazil,PE,Santa Cruz,2612455,0,2,0.00000,12.98870,0.00000,SES,2020-05-29,0,0
Brazil,RN,Santa Cruz,2411205,0,39,0.00000,98.30115,0.00000,MS,2020-05-29,0,0
Brazil,MA,Santa Filomena do Maranhão,2109759,0,2,0.00000,25.73009,0.00000,MS,2020-05-29,0,0
Brazil,PI,Santa Filomena,2209203,0,1,0.00000,15.99232,0.00000,MS,2020-05-29,0,0
Brazil,GO,Santa Fé de Goiás,5219258,0,1,0.00000,18.31837,0.00000,SES,2020-05-29,0,0
Brazil,TO,Santa Fé do Araguaia,1718865,0,3,0.00000,39.93610,0.00000,MS,2020-05-29,1,0
Brazil,SP,Santa Fé do Sul,3546603,0,20,0.00000,61.87736,0.00000,SES,2020-05-29,0,0
Brazil,PR,Santa Fé,4123402,1,8,8.30772,66.46174,0.12500,SES,2020-05-29,0,0
Brazil,SP,Santa Gertrudes,3546702,1,15,3.71775,55.76623,0.06667,SES,2020-05-29,1,1
Brazil,GO,Santa Helena de Goiás,5219308,0,10,0.00000,25.87456,0.00000,SES,2020-05-29,1,0
Brazil,MA,Santa Helena,2109809,1,251,2.37361,595.77498,0.00398,MS,2020-05-29,0,0
Brazil,PB,Santa Helena,2513307,0,1,0.00000,16.98081,0.00000,MS,2020-05-29,0,0
Brazil,SC,Santa Helena,4215554,0,1,0.00000,44.98426,0.00000,MS,2020-05-29,0,0
Brazil,BA,Santa Inês,2927903,0,1,0.00000,9.40645,0.00000,MS,2020-05-29,0,0
Brazil,MA,Santa Inês,2109908,2,1303,2.24608,1463.32150,0.00153,MS,2020-05-29,0,0
Brazil,PB,Santa Inês,2513356,0,1,0.00000,27.81641,0.00000,MS,2020-05-29,0,0
Brazil,PR,Santa Isabel do Ivaí,4123709,1,13,11.67951,151.83368,0.07692,SES,2020-05-29,0,0
Brazil,AM,Santa Isabel do Rio Negro,1303601,1,35,3.97519,139.13182,0.02857,MS,2020-05-29,0,0
Brazil,SP,Santa Isabel,3546801,8,103,13.94068,179.48629,0.07767,SES,2020-05-29,6,0
Brazil,PA,Santa Izabel do Pará,1506500,17,259,24.01096,365.81404,0.06564,MS,2020-05-29,20,0
Brazil,ES,Santa Leopoldina,3204500,0,18,0.00000,147.25131,0.00000,MS,2020-05-29,0,0
Brazil,PI,Santa Luz,2209302,1,1,17.06485,17.06485,1.00000,MS,2020-05-29,0,0
Brazil,RO,Santa Luzia D'Oeste,1100296,0,2,0.00000,30.79292,0.00000,MS,2020-05-29,0,0
Brazil,SE,Santa Luzia do Itanhy,2806305,0,3,0.00000,21.37513,0.00000,MS,2020-05-29,0,0
Brazil,AL,Santa Luzia do Norte,2707909,1,56,13.70614,767.54386,0.01786,SES,2020-05-29,0,0
Brazil,MA,Santa Luzia do Paruá,2110039,0,11,0.00000,43.55746,0.00000,MS,2020-05-29,0,0
Brazil,PA,Santa Luzia do Pará,1506559,3,34,15.11487,171.30189,0.08824,MS,2020-05-29,11,0
Brazil,BA,Santa Luzia,2928059,0,3,0.00000,23.81519,0.00000,MS,2020-05-29,0,0
Brazil,MA,Santa Luzia,2110005,1,66,1.37614,90.82527,0.01515,MS,2020-05-29,0,0
Brazil,MG,Santa Luzia,3157807,1,46,0.45634,20.99172,0.02174,SES,2020-05-29,3,0
Brazil,PB,Santa Luzia,2513406,2,39,13.00221,253.54310,0.05128,MS,2020-05-29,2,0
Brazil,PR,Santa Lúcia,4123824,0,1,0.00000,26.22607,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Lúcia,3546900,0,4,0.00000,45.36690,0.00000,SES,2020-05-29,0,0
Brazil,MG,Santa Margarida,3157906,0,6,0.00000,37.01876,0.00000,SES,2020-05-29,1,0
Brazil,RJ,Santa Maria Madalena,3304607,0,6,0.00000,57.67013,0.00000,MS,2020-05-29,1,0
Brazil,PE,Santa Maria da Boa Vista,2612604,0,2,0.00000,4.76974,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Maria da Serra,3547007,0,12,0.00000,194.39495,0.00000,SES,2020-05-29,0,0
Brazil,BA,Santa Maria da Vitória,2928109,0,2,0.00000,5.01945,0.00000,MS,2020-05-29,0,0
Brazil,PA,Santa Maria das Barreiras,1506583,0,1,0.00000,4.66222,0.00000,MS,2020-05-29,0,0
Brazil,MG,Santa Maria de Itabira,3158003,0,3,0.00000,27.65742,0.00000,SES,2020-05-29,1,0
Brazil,ES,Santa Maria de Jetibá,3204559,3,73,7.42005,180.55452,0.04110,MS,2020-05-29,0,0
Brazil,PE,Santa Maria do Cambucá,2612703,0,4,0.00000,28.29455,0.00000,SES,2020-05-29,0,0
Brazil,PA,Santa Maria do Pará,1506609,10,97,40.22364,390.16934,0.10309,MS,2020-05-29,2,1
Brazil,TO,Santa Maria do Tocantins,1718881,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,RN,Santa Maria,2409332,0,7,0.00000,126.10340,0.00000,MS,2020-05-29,0,0
Brazil,RS,Santa Maria,4316907,3,182,1.06337,64.51087,0.01648,SES,2020-05-29,13,0
Brazil,PR,Santa Mariana,4123907,1,2,8.52951,17.05902,0.50000,SES,2020-05-29,0,0
Brazil,PR,Santa Mônica,4123956,1,9,25.11932,226.07385,0.11111,SES,2020-05-29,0,0
Brazil,MA,Santa Quitéria do Maranhão,2110104,2,150,7.79970,584.97777,0.01333,MS,2020-05-29,0,0
Brazil,CE,Santa Quitéria,2312205,6,64,13.72903,146.44304,0.09375,MS,2020-05-29,0,0
Brazil,BA,Santa Rita de Cássia,2928406,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,MG,Santa Rita de Jacutinga,3159308,0,3,0.00000,61.42506,0.00000,SES,2020-05-29,0,0
Brazil,GO,Santa Rita do Araguaia,5219407,0,1,0.00000,11.42074,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santa Rita do Passa Quatro,3547502,1,9,3.62884,32.65958,0.11111,SES,2020-05-29,0,0
Brazil,MG,Santa Rita do Sapucaí,3159605,0,2,0.00000,4.62321,0.00000,SES,2020-05-29,0,0
Brazil,TO,Santa Rita do Tocantins,1718899,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,MT,Santa Rita do Trivelato,5107768,0,1,0.00000,29.16302,0.00000,MS,2020-05-29,0,0
Brazil,MA,Santa Rita,2110203,3,123,7.92498,324.92405,0.02439,MS,2020-05-29,0,0
Brazil,PB,Santa Rita,2513703,57,553,41.73195,404.87312,0.10307,MS,2020-05-29,-28,1
Brazil,MG,Santa Rosa da Serra,3159704,0,1,0.00000,29.85075,0.00000,SES,2020-05-29,0,0
Brazil,SC,Santa Rosa de Lima,4215604,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SE,Santa Rosa de Lima,2806503,0,1,0.00000,25.55584,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santa Rosa de Viterbo,3547601,0,1,0.00000,3.76790,0.00000,SES,2020-05-29,0,0
Brazil,AC,Santa Rosa do Purus,1200435,0,11,0.00000,168.19572,0.00000,MS,2020-05-29,0,0
Brazil,SC,Santa Rosa do Sul,4215653,0,9,0.00000,107.68126,0.00000,MS,2020-05-29,0,0
Brazil,TO,Santa Rosa do Tocantins,1718907,0,1,0.00000,20.70822,0.00000,MS,2020-05-29,0,0
Brazil,RS,Santa Rosa,4317202,2,20,2.73023,27.30226,0.10000,SES,2020-05-29,0,0
Brazil,SP,Santa Salete,3547650,0,11,0.00000,711.97411,0.00000,SES,2020-05-29,0,0
Brazil,ES,Santa Teresa,3204609,3,83,12.71725,351.84400,0.03614,MS,2020-05-29,0,0
Brazil,BA,Santa Teresinha,2928505,0,4,0.00000,38.44306,0.00000,MS,2020-05-29,0,0
Brazil,PB,Santa Teresinha,2513802,0,13,0.00000,284.27728,0.00000,MS,2020-05-29,1,0
Brazil,PR,Santa Tereza do Oeste,4124020,0,7,0.00000,69.04034,0.00000,SES,2020-05-29,0,0
Brazil,TO,Santa Tereza do Tocantins,1719004,0,3,0.00000,104.67551,0.00000,MS,2020-05-29,0,0
Brazil,RS,Santa Tereza,4317251,1,4,57.83690,231.34760,0.25000,SES,2020-05-29,1,0
Brazil,GO,Santa Terezinha de Goiás,5219704,0,1,0.00000,11.43641,0.00000,SES,2020-05-29,1,0
Brazil,PR,Santa Terezinha de Itaipu,4124053,0,15,0.00000,63.92499,0.00000,SES,2020-05-29,0,0
Brazil,TO,Santa Terezinha do Tocantins,1720002,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,PE,Santa Terezinha,2612802,0,2,0.00000,16.92763,0.00000,SES,2020-05-29,0,0
Brazil,RS,Santa Vitória do Palmar,4317301,0,1,0.00000,3.36973,0.00000,SES,2020-05-29,1,0
Brazil,MG,Santa Vitória,3159803,0,1,0.00000,5.06534,0.00000,SES,2020-05-29,0,0
Brazil,BA,Santaluz,2928000,0,8,0.00000,21.42016,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santana da Ponte Pensa,3547205,0,2,0.00000,134.49899,0.00000,SES,2020-05-29,0,0
Brazil,MG,Santana de Cataguases,3158409,0,2,0.00000,51.65289,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santana de Parnaíba,3547304,15,469,10.75677,336.32850,0.03198,SES,2020-05-29,20,1
Brazil,MG,Santana de Pirapama,3158508,0,1,0.00000,13.08558,0.00000,SES,2020-05-29,1,0
Brazil,CE,Santana do Acaraú,2312007,7,25,21.57032,77.03685,0.28000,MS,2020-05-29,0,0
Brazil,PA,Santana do Araguaia,1506708,1,27,1.37331,37.07925,0.03704,MS,2020-05-29,0,0
Brazil,CE,Santana do Cariri,2312106,0,14,0.00000,79.09605,0.00000,MS,2020-05-29,0,0
Brazil,MG,Santana do Deserto,3158607,0,3,0.00000,75.45272,0.00000,SES,2020-05-29,1,0
Brazil,AL,Santana do Ipanema,2708006,3,73,6.29538,153.18756,0.04110,SES,2020-05-29,10,0
Brazil,PR,Santana do Itararé,4124004,0,1,0.00000,20.03205,0.00000,SES,2020-05-29,0,0
Brazil,MA,Santana do Maranhão,2110237,0,21,0.00000,156.88032,0.00000,MS,2020-05-29,0,0
Brazil,RN,Santana do Matos,2411403,0,10,0.00000,78.17997,0.00000,MS,2020-05-29,0,0
Brazil,AL,Santana do Mundaú,2708105,1,6,9.31099,55.86592,0.16667,SES,2020-05-29,4,0
Brazil,MG,Santana do Paraíso,3158953,0,28,0.00000,80.77777,0.00000,SES,2020-05-29,1,0
Brazil,PI,Santana do Piauí,2209351,0,1,0.00000,21.57963,0.00000,MS,2020-05-29,0,0
Brazil,RN,Santana do Seridó,2411429,0,2,0.00000,74.62687,0.00000,MS,2020-05-29,0,0
Brazil,SE,Santana do São Francisco,2806404,0,2,0.00000,25.70694,0.00000,MS,2020-05-29,0,0
Brazil,PB,Santana dos Garrotes,2513604,0,1,0.00000,14.22273,0.00000,MS,2020-05-29,0,0
Brazil,AP,Santana,1600600,20,975,16.47935,803.36838,0.02051,SES,2020-05-29,71,1
Brazil,BA,Santanópolis,2928307,0,2,0.00000,22.36386,0.00000,MS,2020-05-29,0,0
Brazil,PA,Santarém Novo,1506906,1,9,14.90535,134.14816,0.11111,MS,2020-05-29,0,0
Brazil,PA,Santarém,1506807,79,946,25.93659,310.58246,0.08351,MS,2020-05-29,59,5
Brazil,SC,Santiago do Sul,4215695,0,1,0.00000,79.36508,0.00000,MS,2020-05-29,0,0
Brazil,RS,Santiago,4317400,0,8,0.00000,16.18614,0.00000,SES,2020-05-29,0,0
Brazil,SC,Santo Amaro da Imperatriz,4215703,0,6,0.00000,25.81200,0.00000,MS,2020-05-29,0,0
Brazil,SE,Santo Amaro das Brotas,2806602,1,13,8.26310,107.42026,0.07692,MS,2020-05-29,0,0
Brazil,MA,Santo Amaro do Maranhão,2110278,0,24,0.00000,151.45778,0.00000,MS,2020-05-29,0,0
Brazil,BA,Santo Amaro,2928604,0,12,0.00000,19.97703,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santo Anastácio,3547700,1,5,4.78973,23.94865,0.20000,SES,2020-05-29,1,0
Brazil,SP,Santo André,3547809,129,2223,17.94725,309.27706,0.05803,SES,2020-05-29,126,10
Brazil,SP,Santo Antônio da Alegria,3547908,1,1,14.43210,14.43210,1.00000,SES,2020-05-29,0,0
Brazil,RS,Santo Antônio da Patrulha,4317608,0,8,0.00000,18.65063,0.00000,SES,2020-05-29,0,0
Brazil,PR,Santo Antônio da Platina,4124103,0,2,0.00000,4.34849,0.00000,SES,2020-05-29,0,0
Brazil,GO,Santo Antônio de Goiás,5219738,1,1,15.91596,15.91596,1.00000,SES,2020-05-29,0,0
Brazil,BA,Santo Antônio de Jesus,2928703,0,21,0.00000,20.68721,0.00000,MS,2020-05-29,0,0
Brazil,PI,Santo Antônio de Lisboa,2209401,0,3,0.00000,46.76539,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santo Antônio de Posse,3548005,0,16,0.00000,68.64007,0.00000,SES,2020-05-29,0,0
Brazil,RJ,Santo Antônio de Pádua,3304706,1,77,2.35410,181.26604,0.01299,MS,2020-05-29,8,0
Brazil,MG,Santo Antônio do Amparo,3159902,0,2,0.00000,10.79622,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santo Antônio do Aracanguá,3548054,0,6,0.00000,71.25891,0.00000,SES,2020-05-29,2,0
Brazil,MG,Santo Antônio do Aventureiro,3160009,0,1,0.00000,27.76235,0.00000,SES,2020-05-29,0,0
Brazil,PR,Santo Antônio do Caiuá,4124202,1,21,37.86445,795.15335,0.04762,SES,2020-05-29,0,0
Brazil,GO,Santo Antônio do Descoberto,5219753,2,23,2.67580,30.77170,0.08696,SES,2020-05-29,1,0
Brazil,AM,Santo Antônio do Içá,1303700,14,714,64.80881,3305.24951,0.01961,MS,2020-05-29,32,0
Brazil,SP,Santo Antônio do Jardim,3548104,1,9,16.79543,151.15888,0.11111,SES,2020-05-29,0,0
Brazil,MT,Santo Antônio do Leverger,5107800,0,3,0.00000,18.04186,0.00000,MS,2020-05-29,0,0
Brazil,MG,Santo Antônio do Monte,3160405,0,9,0.00000,31.86630,0.00000,SES,2020-05-29,0,0
Brazil,RS,Santo Antônio do Palma,4317558,0,1,0.00000,46.99248,0.00000,SES,2020-05-29,0,0
Brazil,SP,Santo Antônio do Pinhal,3548203,2,8,29.36426,117.45705,0.25000,SES,2020-05-29,0,1
Brazil,PA,Santo Antônio do Tauá,1507003,16,247,50.82269,784.57531,0.06478,MS,2020-05-29,20,1
Brazil,MA,Santo Antônio dos Lopes,2110302,2,191,13.76652,1314.70264,0.01047,MS,2020-05-29,0,0
Brazil,RN,Santo Antônio,2411502,2,22,8.28638,91.15015,0.09091,MS,2020-05-29,0,0
Brazil,RS,Santo Cristo,4317905,0,3,0.00000,21.04230,0.00000,SES,2020-05-29,0,0
Brazil,BA,Santo Estêvão,2928802,0,2,0.00000,3.78430,0.00000,MS,2020-05-29,0,0
Brazil,SP,Santo Expedito,3548302,0,4,0.00000,128.57602,0.00000,SES,2020-05-29,0,0
Brazil,PR,Santo Inácio,4124509,0,4,0.00000,73.55645,0.00000,SES,2020-05-29,0,0
Brazil,RS,Santo Ângelo,4317509,3,56,3.86633,72.17146,0.05357,SES,2020-05-29,15,0
Brazil,MG,Santos Dumont,3160702,1,26,2.15114,55.92961,0.03846,SES,2020-05-29,0,0
Brazil,SP,Santos,3548500,134,3127,30.92467,721.65258,0.04285,SES,2020-05-29,187,3
Brazil,SP,Santópolis do Aguapeí,3548401,0,1,0.00000,20.93364,0.00000,SES,2020-05-29,0,0
Brazil,BA,Sapeaçu,2929602,0,1,0.00000,5.74779,0.00000,MS,2020-05-29,0,0
Brazil,MT,Sapezal,5107875,0,8,0.00000,30.91071,0.00000,MS,2020-05-29,0,0
Brazil,RS,Sapiranga,4319901,0,12,0.00000,14.68177,0.00000,SES,2020-05-29,1,0
Brazil,PR,Sapopema,4126207,1,16,14.84561,237.52969,0.06250,SES,2020-05-29,0,0
Brazil,RS,Sapucaia do Sul,4320008,6,115,4.25306,81.51692,0.05217,SES,2020-05-29,20,0
Brazil,PA,Sapucaia,1507755,0,11,0.00000,185.49747,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Sapucaia,3305406,4,35,21.94426,192.01229,0.11429,MS,2020-05-29,2,0
Brazil,PB,Sapé,2515302,5,186,9.50119,353.44418,0.02688,MS,2020-05-29,2,0
Brazil,RJ,Saquarema,3305505,10,113,11.21453,126.72423,0.08850,MS,2020-05-29,1,1
Brazil,PR,Sarandi,4126256,1,11,1.03425,11.37680,0.09091,SES,2020-05-29,2,0
Brazil,RS,Sarandi,4320107,0,2,0.00000,8.16693,0.00000,SES,2020-05-29,0,0
Brazil,SP,Sarapuí,3551108,0,5,0.00000,48.61449,0.00000,SES,2020-05-29,0,0
Brazil,SP,Sarutaiá,3551207,0,1,0.00000,27.48763,0.00000,SES,2020-05-29,0,0
Brazil,MG,Sarzedo,3165537,0,12,0.00000,36.63898,0.00000,SES,2020-05-29,0,0
Brazil,AL,Satuba,2708907,6,130,43.39022,940.12149,0.04615,SES,2020-05-29,4,0
Brazil,MA,Satubinha,2111722,0,36,0.00000,258.73221,0.00000,MS,2020-05-29,0,0
Brazil,BA,Saubara,2929750,1,8,8.30358,66.42863,0.12500,MS,2020-05-29,0,0
Brazil,PR,Saudade do Iguaçu,4126272,0,7,0.00000,127.27273,0.00000,SES,2020-05-29,0,0
Brazil,BA,Saúde,2929800,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SC,Schroeder,4217402,0,4,0.00000,18.72221,0.00000,MS,2020-05-29,0,0
Brazil,BA,Seabra,2929909,1,6,2.26804,13.60822,0.16667,MS,2020-05-29,0,0
Brazil,SC,Seara,4217501,0,96,0.00000,547.28921,0.00000,MS,2020-05-29,0,0
Brazil,RS,Seberi,4320206,0,1,0.00000,9.30233,0.00000,SES,2020-05-29,0,0
Brazil,RS,Selbach,4320305,0,1,0.00000,19.60784,0.00000,SES,2020-05-29,0,0
Brazil,MS,Selvíria,5007802,0,1,0.00000,15.31628,0.00000,MS,2020-05-29,0,0
